227.5,-120,5,0.0632,0.4015,16,0.0252,0.2115,0.0699
177.5,170,5,0.2074,0.5708,15,0.0245,0.7195,0.0908
167.5,180,5,0.1858,0.5529,13,0.0238,0.6659,0.0735
207.5,-160,5,0.0256,0.3722,16,0.0238,0.1236,0.0663
-2.5,-230,5,0.1318,0.5232,4,0.0231,0.5766,0.0396
167.5,-190,5,0.0508,0.416,14,0.0223,0.2552,0.0663
57.5,0,5,-0.0264,0.407,1,0.0216,-0.179,0.1073
167.5,0,5,0.0307,0.4396,11,0.0202,-0.1136,0.0648
187.5,-170,5,0.0596,0.4163,16,0.0202,0.2561,0.0713
247.5,-110,5,0.1267,0.4663,16,0.0195,0.406,0.062
237.5,120,5,0.1342,0.4934,15,0.0187,0.4874,0.0728
67.5,-10,5,0.0083,0.4124,0,0.0187,-0.1681,0.0742
227.5,-100,5,0.1007,0.4464,16,0.0187,0.3464,0.0713
117.5,140,5,0.017,0.4082,9,0.0173,-0.1765,0.0562
247.5,-70,5,0.0769,0.4273,16,0.0173,0.2889,0.0641
237.5,130,5,0.1218,0.4787,15,0.0166,0.4433,0.0728
147.5,-130,5,0.0179,0.4078,10,0.0159,-0.1773,0.0634
147.5,110,5,0.0792,0.4737,9,0.0151,-0.0455,0.0771
147.5,200,5,0.1179,0.4826,13,0.0144,0.4549,0.0526
177.5,80,5,0.0631,0.451,11,0.0144,-0.0909,0.0656
17.5,230,5,0.0663,0.4609,5,0.0115,0.3899,0.0259
137.5,-100,5,-0.0195,0.3743,12,0.0108,-0.2442,0.062
17.5,-10,4,-0.0583,0.517,0,0.0634,0.041,0.1549
27.5,10,4,-0.0715,0.4906,1,0.0432,-0.0117,0.1614
27.5,0,4,-0.0547,0.5069,1,0.0432,0.0209,0.1635
187.5,180,4,0.1956,0.5561,15,0.0267,0.6754,0.0771
227.5,110,4,0.1026,0.4631,15,0.0252,0.3964,0.0756
197.5,160,4,0.1622,0.5229,15,0.0238,0.5758,0.0929
37.5,10,4,-0.0662,0.4849,1,0.0238,-0.0231,0.1643
257.5,-20,4,-0.0076,0.3491,16,0.0231,0.0545,0.0684
37.5,-10,4,-0.0509,0.5011,0,0.0216,0.0093,0.1628
177.5,0,4,0.0471,0.4496,11,0.0209,-0.0936,0.0641
217.5,-150,4,0.0452,0.3859,16,0.0202,0.1648,0.072
157.5,-200,4,0.0675,0.4347,14,0.0202,0.3111,0.0548
187.5,150,4,0.1577,0.5239,15,0.0195,0.5788,0.103
227.5,-140,4,0.0675,0.4037,16,0.0195,0.2182,0.0713
-12.5,-230,4,0.0888,0.4816,4,0.0195,0.4519,0.0353
127.5,140,4,0.0011,0.3884,9,0.0187,-0.216,0.062
147.5,-200,4,0.0624,0.4327,14,0.0187,0.3052,0.0533
237.5,90,4,0.1486,0.5009,15,0.018,0.5098,0.0641
147.5,-120,4,-0.012,0.3769,10,0.018,-0.2391,0.0627
217.5,-130,4,0.0814,0.4245,16,0.018,0.2805,0.0749
147.5,0,4,-0.0125,0.4042,6,0.0173,-0.1845,0.0598
247.5,30,4,0.0386,0.3873,15,0.0166,0.169,0.0706
137.5,-210,4,0.1279,0.4957,14,0.0166,0.4941,0.0439
207.5,170,4,0.1849,0.5393,15,0.0159,0.6249,0.085
237.5,0,4,0.0313,0.3914,15,0.0151,0.1812,0.0756
7.5,230,4,0.0526,0.4487,5,0.0144,0.3533,0.0252
197.5,190,4,0.19,0.55,15,0.0137,0.6571,0.0663
157.5,10,4,0.0168,0.4279,11,0.0137,-0.1372,0.0584
157.5,-120,4,0.0067,0.3892,10,0.0137,-0.2145,0.0641
-2.5,230,4,0.0934,0.4875,5,0.0115,0.4695,0.0231
257.5,50,4,0.0639,0.405,15,0.0115,0.2221,0.0533
187.5,30,4,0.0254,0.4187,11,0.0115,-0.1555,0.0605
117.5,0,4,-0.0232,0.3894,6,0.0115,-0.2141,0.0562
27.5,230,4,0.1475,0.5372,5,0.0094,0.6187,0.0267
7.5,180,4,-0.0152,0.3755,7,0.0079,-0.242,0.0267
7.5,-30,3,-0.0256,0.5517,0,0.036,0.1105,0.1354
-12.5,10,3,-0.0586,0.5602,1,0.0303,0.1275,0.1225
177.5,180,3,0.1765,0.5377,13,0.0281,0.6203,0.0742
257.5,10,3,0.0238,0.376,15,0.0281,0.1351,0.067
7.5,-240,3,0.1242,0.5135,4,0.0267,0.5475,0.0389
197.5,-160,3,0.0402,0.3925,16,0.0259,0.1846,0.0728
247.5,0,3,0.0421,0.3998,15,0.0252,0.2064,0.0728
247.5,-10,3,0.0614,0.4213,16,0.0252,0.2712,0.0742
-2.5,-30,3,-0.0326,0.558,0,0.0252,0.1231,0.1225
177.5,190,3,0.1462,0.5106,13,0.0245,0.5388,0.067
207.5,130,3,0.1075,0.4677,15,0.0245,0.4103,0.0922
227.5,-110,3,0.1017,0.4422,16,0.0238,0.3336,0.0706
197.5,-170,3,0.0458,0.3974,16,0.0238,0.1993,0.0713
127.5,120,3,0.0266,0.4213,9,0.0216,-0.1502,0.0742
117.5,120,3,0.0435,0.4384,9,0.0216,-0.1161,0.067
117.5,130,3,0.0275,0.421,9,0.0209,-0.1509,0.0634
257.5,20,3,0.0114,0.3589,15,0.0209,0.0837,0.0663
237.5,-90,3,0.0781,0.4285,16,0.0209,0.2927,0.0742
137.5,-140,3,-0.0032,0.3831,10,0.0209,-0.2266,0.0569
177.5,-190,3,0.0261,0.3865,14,0.0209,0.1668,0.0677
17.5,-230,3,0.0326,0.4223,4,0.0209,0.2739,0.0432
177.5,-10,3,0.0268,0.4321,12,0.0202,-0.1287,0.0634
47.5,-10,3,-0.0314,0.4746,0,0.0202,-0.0437,0.1412
167.5,170,3,0.1674,0.5369,13,0.0195,0.6179,0.0814
157.5,90,3,0.0632,0.4607,11,0.0195,-0.0715,0.0692
157.5,0,3,-0.0221,0.3896,11,0.0187,-0.2137,0.0641
187.5,190,3,0.1809,0.5423,13,0.018,0.6339,0.0641
197.5,130,3,0.1256,0.4898,15,0.018,0.4766,0.1016
127.5,110,3,0.0317,0.4316,9,0.018,-0.1298,0.0742
27.5,30,3,-0.1147,0.4358,1,0.018,-0.1213,0.1326
187.5,0,3,0.0079,0.4017,11,0.018,-0.1895,0.062
67.5,0,3,0.0085,0.4137,1,0.018,-0.1655,0.0785
147.5,-210,3,0.0797,0.4433,14,0.018,0.3369,0.0454
257.5,-30,3,0.0201,0.3735,16,0.0173,0.1275,0.0656
247.5,-50,3,0.0328,0.3877,16,0.0173,0.1702,0.0627
227.5,-150,3,0.0641,0.4,16,0.0173,0.207,0.0699
237.5,-80,3,0.0976,0.4452,16,0.0159,0.3426,0.0713
157.5,120,3,0.0753,0.4573,9,0.0151,-0.0783,0.0865
117.5,110,3,0.0147,0.4165,9,0.0151,-0.16,0.0706
167.5,100,3,0.0701,0.4577,11,0.0151,-0.0774,0.0756
27.5,-240,3,0.0777,0.459,4,0.0151,0.3843,0.0411
177.5,200,3,0.1416,0.5049,13,0.0144,0.5219,0.0584
177.5,90,3,0.0406,0.4273,11,0.0144,-0.1383,0.0648
237.5,80,3,0.1133,0.4611,15,0.0144,0.3905,0.0605
257.5,-80,3,0.0537,0.401,16,0.0144,0.2101,0.0627
127.5,100,3,0.0569,0.4596,9,0.0137,-0.0738,0.0742
237.5,-70,3,0.0671,0.4162,16,0.0137,0.2558,0.067
157.5,-90,3,-0.0087,0.3854,12,0.0137,-0.2222,0.0584
127.5,-150,3,0.0414,0.4249,10,0.0137,-0.1431,0.0483
107.5,0,3,-0.0118,0.3948,6,0.013,-0.2033,0.0533
107.5,-10,3,-0.037,0.3723,6,0.013,-0.2484,0.054
167.5,-80,3,0.0495,0.4463,12,0.013,-0.1003,0.0483
137.5,-220,3,0.133,0.4951,14,0.013,0.4926,0.0411
137.5,210,3,0.0654,0.4337,13,0.0122,0.3083,0.0346
227.5,80,3,0.1104,0.4614,15,0.0122,0.3913,0.072
37.5,30,3,-0.103,0.4022,1,0.0122,-0.1886,0.1182
147.5,-100,3,-0.0414,0.3498,12,0.0122,-0.2933,0.0591
137.5,200,3,0.1078,0.4759,13,0.0115,0.4348,0.0454
37.5,-30,3,-0.0386,0.4899,0,0.0108,-0.013,0.1318
167.5,-100,3,-0.0096,0.3746,12,0.0108,-0.2438,0.0548
107.5,150,3,-0.0542,0.3431,9,0.0094,-0.3066,0.0447
177.5,120,3,0.095,0.4687,9,0.0094,-0.0555,0.0987
207.5,10,3,0.0568,0.4309,11,0.0094,-0.1311,0.0728
237.5,-20,3,0.0072,0.3673,16,0.0094,0.1089,0.0764
167.5,-60,3,0.0949,0.4997,12,0.0086,0.0064,0.0454
257.5,-90,3,0.0729,0.4167,16,0.0086,0.2573,0.0612
117.5,-110,3,-0.0523,0.3369,10,0.0086,-0.3191,0.0562
27.5,-90,3,-0.053,0.3337,3,0.0079,-0.3255,0.0274
57.5,230,3,0.3414,0.73,5,0.0072,1.1971,0.018
177.5,-40,3,0.0668,0.4717,12,0.0072,-0.0495,0.0548
77.5,100,3,0.0141,0.3977,2,0.0065,-0.1975,0.0339
97.5,-60,3,0.1047,0.5006,6,0.0058,0.0083,0.0245
7.5,-120,3,-0.018,0.3692,3,0.0036,-0.2545,0.0209
-12.5,0,2,-0.0604,0.5661,1,0.0389,0.1394,0.1246
-2.5,20,2,-0.0762,0.5197,1,0.0382,0.0466,0.1318
-12.5,-10,2,-0.0639,0.5599,0,0.0367,0.127,0.1254
27.5,-20,2,-0.0618,0.5003,0,0.0295,0.0077,0.1549
207.5,160,2,0.1609,0.5172,15,0.0267,0.5587,0.0908
197.5,140,2,0.1673,0.5296,15,0.0267,0.5958,0.1023
237.5,-120,2,0.0979,0.4357,16,0.0267,0.3143,0.0677
137.5,120,2,0.0284,0.4233,9,0.0252,-0.1463,0.0749
127.5,130,2,0.027,0.4152,9,0.0238,-0.1625,0.0634
237.5,-100,2,0.1295,0.476,16,0.0231,0.4352,0.0677
137.5,-130,2,0.0027,0.39,10,0.0231,-0.213,0.0569
137.5,110,2,0.0738,0.4705,9,0.0223,-0.0519,0.0821
167.5,-200,2,0.0507,0.4129,14,0.0223,0.2459,0.0584
-12.5,20,2,-0.065,0.5465,1,0.0209,0.1,0.1167
127.5,-130,2,0.001,0.3886,10,0.0209,-0.2157,0.0562
-2.5,-250,2,0.1298,0.5176,4,0.0209,0.56,0.036
207.5,120,2,0.0867,0.4502,15,0.0202,0.3577,0.0958
157.5,100,2,0.0649,0.4602,11,0.0202,-0.0726,0.0728
137.5,-120,2,-0.0202,0.368,10,0.0202,-0.2569,0.0612
127.5,-140,2,0.032,0.4192,10,0.0202,-0.1544,0.0548
207.5,-150,2,0.0523,0.3978,16,0.0202,0.2005,0.0699
247.5,-20,2,0.0064,0.364,16,0.0195,0.0992,0.0713
127.5,-120,2,-0.0277,0.3584,10,0.0195,-0.2761,0.0591
187.5,-160,2,0.0511,0.41,16,0.0195,0.2372,0.072
137.5,130,2,0.0042,0.3943,9,0.0187,-0.2042,0.0713
147.5,120,2,0.0425,0.4337,9,0.018,-0.1254,0.0814
247.5,-90,2,0.079,0.4246,16,0.018,0.2809,0.0684
157.5,-210,2,0.0554,0.4209,14,0.018,0.2698,0.0476
137.5,-110,2,-0.0277,0.359,10,0.0173,-0.2749,0.0648
157.5,190,2,0.1255,0.4927,13,0.0166,0.4853,0.0598
167.5,110,2,0.0458,0.4276,11,0.0166,-0.1376,0.0915
177.5,10,2,0.0324,0.436,11,0.0166,-0.121,0.0634
247.5,-30,2,0.0048,0.3613,16,0.0166,0.0911,0.0699
257.5,-50,2,0.0247,0.3732,16,0.0166,0.1268,0.0605
137.5,140,2,0.025,0.4128,9,0.0159,-0.1673,0.0713
147.5,100,2,0.1047,0.5045,9,0.0159,0.0161,0.0785
187.5,10,2,0.0162,0.41,11,0.0159,-0.1728,0.0612
187.5,-10,2,0.0092,0.409,12,0.0159,-0.175,0.0612
157.5,-10,2,-0.037,0.3811,12,0.0159,-0.2307,0.0627
247.5,-40,2,0.0293,0.3875,16,0.0159,0.1696,0.0692
